id,text
sms-05373,dating:i have had two of these. Only started after i sent a text to talk sport radio last week. Any connection do you think or coincidence?
sms-05374,"Lol, oh you got a friend for the dog ?"
sms-05375,"Ok., is any problem to u frm him? Wats matter?"
sms-05376,"K I'll head out in a few mins, see you there"
sms-05377,Do u konw waht is rael FRIENDSHIP Im gving yuo an exmpel: Jsut ese tihs msg.. Evrey splleing of tihs msg is wrnog.. Bt sitll yuo can raed it wihtuot ayn mitsake.. GOODNIGHT &amp; HAVE A NICE SLEEP..SWEET DREAMS..
sms-05378,I cant pick the phone right now. Pls send a message
sms-05379,I don't want you to leave. But i'm barely doing what i can to stay sane. fighting with you constantly isn't helping.
sms-05380,The current leading bid is 151. To pause this auction send OUT. Customer Care: 08718726270
sms-05381,"Free entry to the gr8prizes wkly comp 4 a chance to win the latest Nokia 8800, PSP or £250 cash every wk.TXT GREAT to 80878 http//www.gr8prizes.com 08715705022"
sms-05382,Somebody set up a website where you can play hold em using eve online spacebucks
sms-05383,Its sunny in california. The weather's just cool
sms-05384,You have 1 new message. Call 0207-083-6089
sms-05385,"I can make it up there, squeezed  &lt;#&gt;  bucks out of my dad"
sms-05386,Good day to You too.Pray for me.Remove the teeth as its painful maintaining other stuff.
sms-05387,How are you babes. Hope your doing ok. I had a shit nights sleep. I fell asleep at 5.Im knackered and im dreading work tonight. What are thou upto tonight. X
sms-05388,How do friends help us in problems? They give the most stupid suggestion that Lands us into another problem and helps us forgt the previous problem
sms-05389,I'm at work. Please call
sms-05390,I will be gentle baby! Soon you will be taking all  &lt;#&gt;  inches deep inside your tight pussy...
sms-05391,NOT MUCH NO FIGHTS. IT WAS A GOOD NITE!!
sms-05392,Ok.ok ok..then..whats ur todays plan
sms-05393,Nt joking seriously i told
sms-05394,Watching ajith film ah?
sms-05395,Ooooooh I forgot to tell u I can get on yoville on my phone
sms-05396,"All done, all handed in. Don't know if mega shop in asda counts as celebration but thats what i'm doing!"
sms-05397,I dont know exactly could you ask chechi.
sms-05398,Dunno lei shd b driving lor cos i go sch 1 hr oni.
sms-05399,As in i want custom officer discount oh.
sms-05400,That's necessarily respectful
sms-05401,Hi. Hope you had a good day. Have a better night.
sms-05402,And he's apparently bffs with carly quick now
sms-05403,HARD BUT TRUE: How much you show &amp;  express your love to someone....that much it will hurt when they leave you or you get seperated...!鈥┾??〨ud evening...
sms-05404,Babes I think I got ur brolly I left it in English wil bring it in 2mrw 4 u luv Franxx
sms-05405,Hi babe its me thanks for coming even though it didnt go that well!i just wanted my bed! Hope to see you soon love and kisses xxx
sms-05406,So gd got free ice cream... I oso wan...
sms-05407,Pls give her prometazine syrup. 5mls then  &lt;#&gt; mins later feed.
sms-05408,So how many days since then?
sms-05409,Dear are you angry i was busy dear
sms-05410,Yup he msg me: is tat yijue? Then i tot it's my group mate cos we meeting today mah... I'm askin if ü leaving earlier or wat mah cos mayb ü haf to walk v far...
sms-05411,... Are you in the pub?
sms-05412,There is a first time for everything :)
sms-05413,"Daddy, shu shu is looking 4 u... U wan me 2 tell him u're not in singapore or wat?"
sms-05414,I ask if u meeting da ge tmr nite...
sms-05415,Gr8. So how do you handle the victoria island traffic. Plus when's the album due
sms-05416,Nite nite pocay wocay luv u more than n e thing 4eva I promise ring u 2morrowxxxx
sms-05417,East coast
sms-05418,You should get more chicken broth if you want ramen unless there's some I don't know about
sms-05419,My slave! I want you to take 2 or 3 pictures of yourself today in bright light on your cell phone! Bright light!
sms-05420,Nope. I just forgot. Will show next week
sms-05421,So how are you really. What are you up to. How's the masters. And so on.
sms-05422,I'm at bruce &amp; fowler now but I'm in my mom's car so I can't park (long story)
sms-05423,I dont know oh. Hopefully this month.
sms-05424,"Hi elaine, is today's meeting confirmed?"
sms-05425,Ok k..sry i knw 2 siva..tats y i askd..
sms-05426,"Sorry, I'll call later"
sms-05427,U horrible gal... U knew dat i was going out wif him yest n u still come n ask me...
sms-05428,Otherwise had part time job na-tuition..
sms-05429,Oh yeah! And my diet just flew out the window
sms-05430,Santa Calling! Would your little ones like a call from Santa Xmas eve? Call 09058094583 to book your time.
sms-05431,You didnt complete your gist oh.
sms-05432,"Er yeah, i will b there at 15:26, sorry! Just tell me which pub/cafe to sit in and come wen u can"
sms-05433,"If you can make it any time tonight or whenever you can it's cool, just text me whenever you're around"
sms-05434,If I was I wasn't paying attention
sms-05435,Thanx a lot 4 ur help!
sms-05436,You're gonna have to be way more specific than that
sms-05437,Jesus armand really is trying to tell everybody he can find
sms-05438,I'm wif him now buying tix lar...
sms-05439,Mode men or have you left.
sms-05440,Am slow in using biola's fne
sms-05441,"""What are youdoing later? Sar xxx"""
sms-05442,Hey i've booked the 2 lessons on sun liao...
sms-05443,Thank you. do you generally date the brothas?
sms-05444,"By the way, make sure u get train to worc foregate street not shrub hill. Have fun night x"
sms-05445,"I thought i'd get him a watch, just cos thats the kind of thing u get4an18th. And he loves so much!"
sms-05446,You have won a guaranteed 32000 award or maybe even £1000 cash to claim ur award call free on 0800 ..... (18+). Its a legitimat efreefone number wat do u think???
sms-05447,Good morning. At the repair shop--the ONLY reason i'm up at this hour.
sms-05448,"And that's fine, I got enough bud to last most of the night at least"
sms-05449,I am back. Good journey! Let me know if you need any of the receipts. Shall i tell you like the pendent?
sms-05450,So that takes away some money worries
sms-05451,"aight we can pick some up, you open before tonight?"
sms-05452,"Latest News! Police station toilet stolen, cops have nothing to go on!"
sms-05453,Sac needs to carry on:)
sms-05454,Just sing HU. I think its also important to find someone female that know the place well preferably a citizen that is also smart to help you navigate through. Even things like choosing a phone plan require guidance. When in doubt ask especially girls.
sms-05455,What???? Hello wats talks email address?
sms-05456,Except theres a chick with huge boobs.
sms-05457,Im just wondering what your doing right now?
sms-05458,Wishing you a beautiful day. Each moment revealing even more things to keep you smiling. Do enjoy it.
sms-05459,"""For the most sparkling shopping breaks from 45 per person; call 0121 2025050 or visit www.shortbreaks.org.uk"""
sms-05460,Arun can u transfr me d amt
sms-05461,"Sorry, I'll call later"
sms-05462,If you hear a loud scream in about &lt;#&gt; minutes its cause my Gyno will be shoving things up me that don't belong :/
sms-05463,December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on 08002986906
sms-05464,Ok i thk i got it. Then u wan me 2 come now or wat?
sms-05465,Txt: CALL to No: 86888 & claim your reward of 3 hours talk time to use from your phone now! Subscribe6GBP/mnth inc 3hrs 16 stop?txtStop www.gamb.tv
sms-05466,U GOIN OUT 2NITE?
sms-05467,I will treasure every moment we spend together...
sms-05468,Shall I bring us a bottle of wine to keep us amused? Only joking! I‘ll bring one anyway
sms-05469,http//tms. widelive.com/index. wml?id=820554ad0a1705572711&first=true¡C C Ringtone¡
sms-05470,Get your garden ready for summer with a FREE selection of summer bulbs and seeds worth £33:50 only with The Scotsman this Saturday. To stop go2 notxt.co.uk
sms-05471,"URGENT! Last weekend's draw shows that you have won £1000 cash or a Spanish holiday! CALL NOW 09050000332 to claim. T&C: RSTM, SW7 3SS. 150ppm"
sms-05472,Ok lor.
sms-05473,I thought slide is enough.
sms-05474,Yup
sms-05475,Well obviously not because all the people in my cool college life went home ;_;
sms-05476,Ok lor ü reaching then message me.
sms-05477,Where's mummy's boy ? Is he being good or bad ? Is he being positive or negative ? Why is mummy being made to wait? Hmmmm?
sms-05478,Dhoni have luck to win some big title.so we will win:)
sms-05479,Yes princess! I want to please you every night. Your wish is my command...
sms-05480,What Today-sunday..sunday is holiday..so no work..
sms-05481,No probably  &lt;#&gt; %.
sms-05482,Really do hope the work doesnt get stressful. Have a gr8 day.
sms-05483,Have you seen who's back at Holby?!
sms-05484,Shall call now dear having food
sms-05485,URGENT We are trying to contact you Last weekends draw shows u have won a £1000 prize GUARANTEED Call 09064017295 Claim code K52 Valid 12hrs 150p pm
sms-05486,So li hai... Me bored now da lecturer repeating last weeks stuff waste time... 
sms-05487,", ,  and  picking them up from various points | going 2 yeovil | and they will do the motor project 4 3 hours | and then u take them home. || 12 2 5.30 max. || Very easy"
sms-05488,Also fuck you and your family for going to rhode island or wherever the fuck and leaving me all alone the week I have a new bong &gt;:(
sms-05489,Ofcourse I also upload some songs
sms-05490,2p per min to call Germany 08448350055 from your BT line. Just 2p per min. Check PlanetTalkInstant.com for info & T's & C's. Text stop to opt out
sms-05491,K. I will sent it again
sms-05492,Oh thanks a lot..i already bought 2 eggs ..
sms-05493,K. I will sent it again
sms-05494,U studying in sch or going home? Anyway i'll b going 2 sch later.
sms-05495,Marvel Mobile Play the official Ultimate Spider-man game (£4.50) on ur mobile right now. Text SPIDER to 83338 for the game & we ll send u a FREE 8Ball wallpaper
sms-05496,I think if he rule tamilnadu..then its very tough for our people.
sms-05497,"Cool, we shall go and see, have to go to tip anyway. Are you at home, got something to drop in later? So lets go to town tonight! Maybe mum can take us in."
sms-05498,"Good afternoon, my love ... How goes your day ? How did you sleep ? I hope your well, my boytoy ... I think of you ..."
sms-05499,Yes... I trust u to buy new stuff ASAP so I can try it out
sms-05500,"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with STOP, no extra charge. help 08702840625.COMUK. 220-CM2 9AE"
sms-05501,Why did I wake up on my own &gt;:(
sms-05502,Now get step 2 outta the way. Congrats again.
sms-05503,Love has one law; Make happy the person you love. In the same way friendship has one law; Never make ur friend feel alone until you are alive.... Gud night
sms-05504,PRIVATE! Your 2003 Account Statement for 07808247860 shows 800 un-redeemed S. I. M. points. Call 08719899229 Identifier Code: 40411 Expires 06/11/04
sms-05505,Apo all other are mokka players only
sms-05506,"Perhaps * is much easy give your account identification, so i will tomorrow at UNI"
sms-05507,Wait . I will msg after  &lt;#&gt;  min.
sms-05508,What i told before i tell. Stupid hear after i wont tell anything to you. You dad called to my brother and spoken. Not with me.
sms-05509,God's love has no limit. God's grace has no measure. God's power has no boundaries. May u have God's endless blessings always in ur life...!! Gud ni8
sms-05510,I want to be inside you every night...
sms-05511,"Machan you go to gym tomorrow,  i wil come late goodnight."
sms-05512,Lol they were mad at first but then they woke up and gave in.
sms-05513,I went to project centre
sms-05514,"It‘s reassuring, in this crazy world."
sms-05515,"Just making dinner, you ?"
sms-05516,Yes. Please leave at  &lt;#&gt; . So that at  &lt;#&gt;  we can leave
sms-05517,Oh... Okie lor...We go on sat... 
sms-05518,You are a great role model. You are giving so much and i really wish each day for a miracle but God as a reason for everything and i must say i wish i knew why but i dont. I've looked up to you since i was young and i still do. Have a great day.
sms-05519,"Ya, i'm referin to mei's ex wat... No ah, waitin 4 u to treat, somebody shld b rich liao...So gd, den u dun have to work frm tmr onwards..."
sms-05520,Miles and smiles r made frm same letters but do u know d difference..? smile on ur face keeps me happy even though I am miles away from u.. :-)keep smiling.. Good nyt
sms-05521,"By the way, i've put a skip right outside the front of the house so you can see which house it is. Just pull up before it."
sms-05522,Can you pls send me that company name. In saibaba colany
sms-05523,No. I dont want to hear anything
sms-05524,You are a big chic. Common. Declare
sms-05525,Thats cool. I want to please you...
sms-05526,Going to join tomorrow.
sms-05527,You are awarded a SiPix Digital Camera! call 09061221061 from landline. Delivery within 28days. T Cs Box177. M221BP. 2yr warranty. 150ppm. 16 . p p£3.99
